user_id,timestep,dryness,acne,sensitivity,oiliness,product_name,brand,label,product_rating,reward
49,4,0.39,0.03,0.04,0.56,Vinopure Natural Salicylic Acid Pore Minimizing Toner,CAUDALIE,Cleanser,3.8,0.771
49,5,0.36,0.01,0.03,0.53,SUPERMASK - The Bubble Mask,SEPHORA COLLECTION,Face Mask,4.7,1.0
49,6,0.31,0.0,0.0,0.48,Baggage Claim Gold Eye Masks,WANDER BEAUTY,Eye cream,4.3,0.997
49,7,0.28,0.0,0.0,0.4,Extra-Firming Neck Anti-Wrinkle Rejuvenating Cream,CLARINS,Moisturizer,4.1,1.0
49,8,0.22,0.0,0.0,0.34,Wrinkle Release Facial Sheet Mask,SKIN LAUNDRY,Face Mask,4.2,1.0
49,9,0.17,0.0,0.0,0.3,White Marble Dual Phase Vitamin C Peel,ERNO LASZLO,Treatment,4.7,1.0
50,0,0.65,0.91,0.83,0.07,Defense Refresh Setting Mist Broad Spectrum SPF 50,SUPERGOOP!,Sun protect,3.3,0.547
50,1,0.63,0.85,0.79,0.05,Acne System,PETER THOMAS ROTH,Treatment,4.3,1.0
50,2,0.56,0.78,0.73,0.0,Black Tea Firming and De-Puffing Eye Cream,FRESH,Eye cream,4.0,0.714
50,3,0.51,0.72,0.7,0.0,Wild Rose Exfoliating Cleanser,KORRES,Cleanser,4.4,0.836
50,4,0.45,0.67,0.68,0.0,Ultra Repair Hydra-Firm Sleeping Cream,FIRST AID BEAUTY,Moisturizer,4.3,1.0
50,5,0.4,0.61,0.63,0.0,Invincible Setting Powder SPF 45 Refill,SUPERGOOP!,Sun protect,5.0,1.0
50,6,0.33,0.57,0.54,0.0,Cleansing Gel Oil Enriched,BELIF,Cleanser,4.5,1.0
50,7,0.28,0.49,0.51,0.0,Clinique Smart Custom-Repair Serum,CLINIQUE,Treatment,4.0,1.0
50,8,0.27,0.42,0.45,0.0,Rose Face Mask,FRESH,Face Mask,4.2,0.837
50,9,0.2,0.4,0.41,0.0,Rare Earth Deep Pore Daily Cleanser,KIEHL'S SINCE 1851,Cleanser,4.6,1.0
51,0,0.49,0.08,0.04,0.43,Pore Corrector Anti-Aging Primer,ALGENIST,Treatment,4.4,1.0
51,1,0.44,0.06,0.0,0.38,Advanced Génifique Hydrogel Melting Mask,LANCÔME,Face Mask,4.5,1.0
51,2,0.42,0.01,0.0,0.34,Facial Treatment Cleanser,SK-II,Cleanser,4.3,1.0
51,3,0.37,0.0,0.0,0.32,Acne Clearing Solution,MURAD,Treatment,3.9,0.782
51,4,0.34,0.0,0.0,0.28,Uluru Purifying Mask,DR ROEBUCK’S,Face Mask,5.0,1.0
51,5,0.26,0.0,0.0,0.22,Skin Rescue Deep Cleanser With Red Clay,FIRST AID BEAUTY,Cleanser,4.3,1.0
51,6,0.2,0.0,0.0,0.18,Wrinkle Warrior® Eye Gel Visible Dark Circle Eraser,KATE SOMERVILLE,Eye cream,3.0,0.846
51,7,0.15,0.0,0.0,0.14,Tarteguard 20 Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,TARTE,Sun protect,4.0,0.894
51,8,0.13,0.0,0.0,0.07,Daily Moisturizer Broad Spectrum SPF 35,SKIN LAUNDRY,Sun protect,4.1,0.98
51,9,0.04,0.0,0.0,0.07,The Method: Nourish,LANCER,Moisturizer,4.5,1.0
52,0,0.04,0.76,0.47,0.65,After-Sun Milk Soothing Body Lotion,MOROCCANOIL,Sun protect,4.7,1.0
52,1,0.0,0.71,0.4,0.61,Creamy Eye Treatment with Avocado,KIEHL'S SINCE 1851,Eye cream,4.3,1.0
52,2,0.0,0.64,0.36,0.54,Your Skin But Better™ CC+™ Cream with SPF 50+,IT COSMETICS,Moisturizer,4.1,0.972
52,3,0.0,0.6,0.33,0.47,Rise + Shine Gentle Cleanser,SATURDAY SKIN,Cleanser,4.5,1.0
52,4,0.0,0.56,0.29,0.41,Purifying Mask,TATA HARPER,Face Mask,4.4,1.0
52,5,0.0,0.52,0.26,0.35,Treatment Cleansing Foam,AMOREPACIFIC,Cleanser,4.5,0.997
52,6,0.0,0.46,0.19,0.32,Shaping Facial Lift Total V Contouring Serum,CLARINS,Treatment,3.7,0.919
52,7,0.0,0.4,0.16,0.27,GENIUS Ultimate Anti-Aging Cream,ALGENIST,Moisturizer,4.3,1.0
52,8,0.0,0.33,0.09,0.2,Moisturizing Toner,CAUDALIE,Cleanser,4.4,1.0
52,9,0.0,0.29,0.04,0.16,Pure Skin® Clarifying Dietary Supplement,MURAD,Treatment,4.1,1.0
53,0,0.33,0.69,0.29,0.95,Perfectionist CP+R Wrinkle Lifting/Firming Serum,ESTÉE LAUDER,Treatment,4.3,0.792
53,1,0.27,0.65,0.26,0.92,Fresh Pressed Daily Booster with Pure Vitamin C 10%,CLINIQUE,Treatment,4.0,0.999
53,2,0.22,0.58,0.19,0.86,Pack Your Bags Undereye Patches,TARTE,Eye cream,4.2,1.0
53,3,0.14,0.55,0.08,0.77,Squalane + Probiotic Gel Moisturizer,BIOSSANCE,Moisturizer,4.4,1.0
53,4,0.07,0.47,0.01,0.7,Nightly Refining Micro-Peel Concentrate,KIEHL'S SINCE 1851,Treatment,4.3,1.0
53,5,0.03,0.42,0.0,0.6,No Puffery™ Cooling Roll-On For Puffy Eyes,ORIGINS,Eye cream,3.4,0.666
53,6,0.0,0.39,0.0,0.54,Cicapair™ Tiger Grass Cream,DR. JART+,Moisturizer,4.3,1.0
53,7,0.0,0.34,0.0,0.51,Resort Collection Sun Protection Mist Broad Spectrum SPF 30 Sunscreen,AMOREPACIFIC,Sun protect,3.3,0.909
53,8,0.0,0.32,0.0,0.45,Exfoliating Scrub,CLINIQUE,Cleanser,4.7,1.0
53,9,0.0,0.23,0.0,0.41,Turmeric & Cranberry Seed Energizing Radiance Mask,KIEHL'S SINCE 1851,Face Mask,4.5,1.0
54,0,0.54,0.41,0.19,0.36,Coconut Gel Sheet Mask - Hydrating,FARMACY,Face Mask,4.5,1.0
54,1,0.48,0.37,0.14,0.32,Ultra Facial Overnight Hydrating Mask,KIEHL'S SINCE 1851,Moisturizer,4.4,1.0
54,2,0.46,0.35,0.07,0.27,Miraculous Anti-wrinkle Miracle Worker,PHILOSOPHY,Moisturizer,4.3,1.0
54,3,0.46,0.27,0.06,0.2,Phoenix Cell Regenerating Facial Oil,HERBIVORE,Moisturizer,4.5,1.0
54,4,0.42,0.22,0.04,0.13,C+ Collagen Brighten & Firm Eye Cream,DR. DENNIS GROSS SKINCARE,Eye cream,3.5,0.9
54,5,0.39,0.15,0.01,0.13,Take The Day Off Cleansing Oil,CLINIQUE,Moisturizer,4.3,0.893
54,6,0.34,0.14,0.0,0.1,Powerful-Strength Line-Reducing Concentrate 12.5% Vitamin C,KIEHL'S SINCE 1851,Treatment,3.8,0.968
54,7,0.31,0.12,0.0,0.03,Face Mask - Aloe Vera - Replenishing,SEPHORA COLLECTION,Face Mask,4.7,1.0
54,8,0.23,0.08,0.0,0.0,Hello FAB Ginger & Turmeric Vitamin C Jelly Mask,FIRST AID BEAUTY,Face Mask,4.4,1.0
54,9,0.18,0.0,0.0,0.0,Cicapair™ Tiger Grass Re.Pair Serum,DR. JART+,Treatment,4.2,1.0
55,0,0.61,0.24,0.16,0.55,Protein Booster Skin Serum,JACK BLACK,Treatment,4.7,1.0
55,1,0.59,0.17,0.11,0.5,Ultimate Revival Eye Cream,SK-II,Eye cream,3.0,0.792
55,2,0.53,0.13,0.07,0.48,Dramatically Different Hydrating Jelly,CLINIQUE,Moisturizer,4.0,0.805
55,3,0.48,0.06,0.02,0.47,Water Pocket Sheet Mask Water Bank (Moisturizing),LANEIGE,Face Mask,4.1,1.0
55,4,0.44,0.02,0.0,0.44,Refreshing Gel Cleanser,CLARISONIC,Cleanser,5.0,1.0
55,5,0.39,0.0,0.0,0.41,Powerful Wrinkle Reducing Cream Sunscreen Broad Spectrum SPF 30,KIEHL'S SINCE 1851,Sun protect,3.5,0.909
55,6,0.31,0.0,0.0,0.36,Intensive-C® Radiance Peel,MURAD,Treatment,4.5,1.0
55,7,0.24,0.0,0.0,0.32,Potent-C™ Power Serum,PETER THOMAS ROTH,Treatment,4.3,1.0
55,8,0.21,0.0,0.0,0.26,High-Potency Night-a-Mins™ Oil-Free Resurfacing Cream with Fruit-Derived AHAs,ORIGINS,Moisturizer,4.3,1.0
55,9,0.14,0.0,0.0,0.25,Moisturizing Toner,CAUDALIE,Cleanser,4.4,1.0
56,0,0.27,0.83,0.98,0.24,Skin Rescue Purifying Mask With Red Clay,FIRST AID BEAUTY,Face Mask,4.0,1.0
56,1,0.26,0.78,0.92,0.24,Tsubaki Oil Deep Hydrating Bio-Cellulose Mask,BOSCIA,Face Mask,4.1,1.0
56,2,0.23,0.7,0.89,0.22,Charcoal Pore Pudding Intensive Wash-Off Treatment,BOSCIA,Face Mask,4.4,1.0
56,3,0.19,0.64,0.83,0.14,Hygge HydraClay™ Detox Mask,OLEHENRIKSEN,Face Mask,4.2,0.755
56,4,0.14,0.61,0.79,0.12,Virgin Marula Luxury Facial Oil Mini,DRUNK ELEPHANT,Moisturizer,4.5,0.891
56,5,0.09,0.56,0.77,0.0,Turn Back Time Anti-Aging Supplement,HUM NUTRITION,Sun protect,4.2,0.815
56,6,0.04,0.53,0.75,0.0,Beauty Shroom™ Plumping Jelly Serum,MOON JUICE,Treatment,4.5,1.0
56,7,0.0,0.49,0.66,0.0,Anti-Aging Primer,COVER FX,Treatment,4.2,0.876
56,8,0.0,0.44,0.64,0.0,24K Gold Pure Luxury Lift & Firm Hydra-Gel Eye Patches,PETER THOMAS ROTH,Face Mask,4.1,1.0
56,9,0.0,0.38,0.57,0.0,Sun Lotion 50 SPF,MOROCCANOIL,Sun protect,3.9,0.791
57,0,0.51,0.82,0.28,0.3,Moisture Surge Hydrating Supercharged Concentrate,CLINIQUE,Moisturizer,4.0,0.944
57,1,0.49,0.74,0.22,0.26,Sake Brightening Bio-Cellulose Mask,BOSCIA,Face Mask,4.3,1.0
57,2,0.46,0.68,0.16,0.2,30 Day Treatment,BIOEFFECT,Treatment,5.0,1.0
57,3,0.4,0.62,0.09,0.17,Pore Corrector Anti-Aging Primer,ALGENIST,Treatment,4.4,0.974
57,4,0.33,0.59,0.07,0.13,Banana Bright Eye Crème,OLEHENRIKSEN,Eye cream,4.2,0.968
57,5,0.29,0.55,0.03,0.13,Skin Rescue Acne Clearing Charcoal Cleanser with Probiotics,FIRST AID BEAUTY,Cleanser,3.9,0.934
57,6,0.24,0.48,0.0,0.12,Sheer Transformation® Perfecting Moisturizer,OLEHENRIKSEN,Moisturizer,4.2,1.0
57,7,0.19,0.45,0.0,0.08,THIRSTYMUD™ Hydrating Treatment,GLAMGLOW,Moisturizer,4.3,1.0
57,8,0.12,0.4,0.0,0.03,Hello FAB Coconut Skin Smoothie Priming Moisturizer,FIRST AID BEAUTY,Moisturizer,4.2,1.0
57,9,0.03,0.36,0.0,0.0,Purity Made Simple Pore Extractor Mask,PHILOSOPHY,Face Mask,4.5,1.0
58,0,0.19,0.7,0.57,0.23,Your Skin But Better™ CC+Illumination™ Cream with SPF 50+,IT COSMETICS,Moisturizer,3.9,1.0
58,1,0.15,0.64,0.51,0.19,Sport Continuous Spray SPF 50 - Guava Mango,COOLA,Sun protect,4.1,0.984
58,2,0.13,0.57,0.51,0.15,Ice-Cold Eye Cream,KENZOKI,Eye cream,3.9,0.829
58,3,0.07,0.48,0.49,0.1,Clay Mask,SEPHORA COLLECTION,Face Mask,4.3,0.998
58,4,0.0,0.44,0.43,0.05,Herbal-Infused Micellar Cleansing Water,KIEHL'S SINCE 1851,Cleanser,3.7,0.999
58,5,0.0,0.39,0.36,0.0,Black Tea Age-Delay Lotion Broad Spectrum Sunscreen SPF 20,FRESH,Sun protect,3.5,0.883
58,6,0.0,0.33,0.32,0.0,Vine[Activ] Vitamin C Anti-Wrinkle Serum,CAUDALIE,Treatment,4.1,1.0
58,7,0.0,0.32,0.3,0.0,Active Retinol Renewal Kit,MURAD,Treatment,5.0,1.0
58,8,0.0,0.23,0.25,0.0,ELEVATE Advanced Lift Contouring Cream,ALGENIST,Treatment,4.3,0.985
58,9,0.0,0.18,0.22,0.0,Banana Bright Eye Crème,OLEHENRIKSEN,Eye cream,4.2,1.0
59,0,0.04,0.5,0.59,0.87,Hydra Zen Masque Anti-Stress Moisturizing Night Face Mask,LANCÔME,Face Mask,4.6,1.0
59,1,0.0,0.44,0.59,0.81,Purifying Cleansing Gel,BOSCIA,Cleanser,4.5,1.0
59,2,0.0,0.37,0.53,0.76,Advanced Génifique Hydrogel Melting Mask,LANCÔME,Face Mask,4.5,1.0
59,3,0.0,0.3,0.46,0.7,SUPERMUD® Activated Charcoal Treatment,GLAMGLOW,Treatment,4.2,1.0
59,4,0.0,0.27,0.39,0.66,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Very Dry to Dry Combination Skin,CLINIQUE,Sun protect,4.4,0.997
59,5,0.0,0.2,0.3,0.62,Sport Continuous Spray SPF 30 - Unscented,COOLA,Sun protect,5.0,1.0
59,6,0.0,0.15,0.23,0.59,Instant Detox Mask,CAUDALIE,Face Mask,4.4,0.93
59,7,0.0,0.11,0.18,0.53,Miracle Water 3-in-1 Micellar Cleanser,IT COSMETICS,Moisturizer,4.5,1.0
59,8,0.0,0.06,0.12,0.5,Featherweight Daily Moisturizing Cream,SATURDAY SKIN,Moisturizer,4.6,1.0
59,9,0.0,0.0,0.07,0.45,Wild Rose Exfoliating Cleanser,KORRES,Cleanser,4.4,0.987
60,0,0.34,0.69,0.65,0.85,Advanced Time Zone Age Reversing Line/Wrinkle Eye Creme,ESTÉE LAUDER,Eye cream,3.5,0.693
60,1,0.31,0.65,0.63,0.8,GENIUS Ultimate Anti-Aging Melting Cleanser,ALGENIST,Cleanser,4.1,0.52
60,2,0.28,0.61,0.58,0.77,Vinoperfect Radiance Serum,CAUDALIE,Treatment,4.2,1.0
60,3,0.23,0.56,0.5,0.7,Future Solution LX Extra Rich Cleansing Foam,SHISEIDO,Cleanser,4.3,1.0
60,4,0.23,0.51,0.45,0.65,Daily Deflector™ Moisturizer Broad Spectrum SPF 50+,KATE SOMERVILLE,Sun protect,3.9,0.782
60,5,0.17,0.48,0.42,0.57,Tinted Moisturizer SPF 20 - Illuminating,LAURA MERCIER,Sun protect,4.4,0.956
60,6,0.12,0.45,0.38,0.55,Diamondbuff by Bee Stunning,SEPHORA COLLECTION,Cleanser,4.5,0.927
60,7,0.09,0.41,0.34,0.51,Ultra Facial Moisturizer SPF 30,KIEHL'S SINCE 1851,Sun protect,3.7,0.964
60,8,0.05,0.36,0.33,0.48,The Indigo Cream Soothing Skin Protectant,TATCHA,Moisturizer,4.2,1.0
60,9,0.0,0.33,0.27,0.43,Hungarian Thermal Water Mineral-Rich Atomic Heat Mask,PETER THOMAS ROTH,Face Mask,4.0,0.965
61,0,0.92,1.0,0.75,0.43,Ultra Repair® Pure Mineral Sunscreen Moisturizer Broad Spectrum SPF 40,FIRST AID BEAUTY,Sun protect,3.6,0.94
61,1,0.87,0.97,0.68,0.36,Pore Corrector Anti-Aging Primer,ALGENIST,Treatment,4.4,1.0
61,2,0.79,0.89,0.65,0.31,100% Squalane Oil,BIOSSANCE,Moisturizer,4.6,1.0
61,3,0.72,0.87,0.61,0.28,Hydro-Dynamic® Quenching Essence,MURAD,Cleanser,4.3,1.0
61,4,0.67,0.78,0.54,0.2,Vinosource Intense Moisture Rescue Cream,CAUDALIE,Moisturizer,4.2,1.0
61,5,0.6,0.71,0.51,0.14,Resort Collection Sun Protection Mist Broad Spectrum SPF 30 Sunscreen,AMOREPACIFIC,Sun protect,3.3,0.968
61,6,0.55,0.67,0.49,0.05,Pore Corrector Anti-Aging Primer,ALGENIST,Treatment,4.4,1.0
61,7,0.54,0.64,0.45,0.02,Powerful Wrinkle Reducing Eye Cream,KIEHL'S SINCE 1851,Eye cream,3.9,0.955
61,8,0.51,0.59,0.39,0.0,Watermelon Glow Sleeping Mask,GLOW RECIPE,Moisturizer,4.1,0.954
61,9,0.46,0.51,0.35,0.0,Ultra Repair Face Moisturizer,FIRST AID BEAUTY,Moisturizer,4.2,1.0
62,0,0.15,0.53,0.57,0.79,Extra-Firming Mask,CLARINS,Face Mask,4.9,1.0
62,1,0.12,0.46,0.49,0.7,100 percent Pure Argan Oil Light,JOSIE MARAN,Moisturizer,4.4,1.0
62,2,0.06,0.4,0.43,0.66,Vitamin C Ester Brightening Eye Serum,PERRICONE MD,Eye cream,4.1,0.872
62,3,0.03,0.37,0.39,0.6,Violet-C Radiance Mask,TATCHA,Face Mask,4.1,0.978
62,4,0.0,0.32,0.34,0.55,Bio-Performance LiftDynamic Eye Treatment,SHISEIDO,Eye cream,3.9,1.0
62,5,0.0,0.29,0.31,0.49,POWER Recharging Night Pressed Serum,ALGENIST,Moisturizer,4.4,1.0
62,6,0.0,0.26,0.23,0.45,"Black Pine 3D Sculpting, Firming & Lifting Super Eye Serum",KORRES,Eye cream,4.2,1.0
62,7,0.0,0.2,0.19,0.4,Ever-Matte Poreless Priming Perfector,BECCA,Treatment,3.6,0.965
62,8,0.0,0.17,0.15,0.34,Luminous Deep Hydration Lifting Mask,TATCHA,Face Mask,4.5,1.0
62,9,0.0,0.12,0.12,0.24,Ibuki Beauty Sleeping Mask,SHISEIDO,Moisturizer,4.4,1.0
63,0,0.01,0.8,0.9,0.68,Classic Face Sport SPF 50 - White Tea,COOLA,Sun protect,3.9,0.958
63,1,0.0,0.76,0.87,0.67,Face Lotion SPF 30,MOROCCANOIL,Sun protect,0.0,-0.14
63,2,0.0,0.77,0.89,0.69,Sport Continuous Spray SPF 50 - Unscented,COOLA,Sun protect,4.4,1.0
63,3,0.0,0.71,0.81,0.64,Ferulic Acid + Retinol Brightening Solution,DR. DENNIS GROSS SKINCARE,Treatment,4.1,1.0
63,4,0.0,0.64,0.74,0.59,Resurfacing Mask,TATA HARPER,Face Mask,4.3,1.0
63,5,0.0,0.63,0.69,0.56,Hydration Lover Rubber Mask,DR. JART+,Face Mask,4.0,0.978
63,6,0.0,0.59,0.65,0.51,Ultimate Revival Eye Cream,SK-II,Eye cream,3.0,0.574
63,7,0.0,0.57,0.61,0.46,Repairwear Laser Focus Line Smoothing Cream Broad Spectrum SPF 15 for Very Dry to Dry Combination Skin,CLINIQUE,Sun protect,4.4,0.891
63,8,0.0,0.5,0.54,0.42,Adaptogen Deep Moisture Cream,YOUTH TO THE PEOPLE,Moisturizer,4.8,1.0
63,9,0.0,0.46,0.51,0.37,Sheer Transformation® Perfecting Moisturizer,OLEHENRIKSEN,Moisturizer,4.2,1.0
64,0,0.48,0.24,0.57,0.57,Hydra Life Pores Away Pink Clay Mask,DIOR,Face Mask,4.2,0.866
64,1,0.42,0.23,0.55,0.53,Retinol Youth Renewal Serum,MURAD,Treatment,4.3,0.991
64,2,0.36,0.17,0.51,0.48,Solid Cleansing Oil,ERBORIAN,Cleanser,4.4,1.0
64,3,0.33,0.12,0.45,0.41,Rénergie Lift Multi-Action Night,LANCÔME,Moisturizer,4.3,1.0
64,4,0.29,0.07,0.36,0.34,Honeymoon Glow AHA Resurfacing Night Serum with Echinacea GreenEnvy™,FARMACY,Moisturizer,4.6,1.0
64,5,0.22,0.0,0.32,0.27,Renewed Hope in A Jar Refreshing & Refining Moisturizer,PHILOSOPHY,Moisturizer,4.1,0.995
64,6,0.2,0.0,0.26,0.19,Advanced Génifique Hydrogel Melting Mask,LANCÔME,Face Mask,4.5,1.0
64,7,0.15,0.0,0.25,0.14,Visionnaire Eye Cream Advanced Multi-Correcting Eye Balm,LANCÔME,Eye cream,3.9,0.974
64,8,0.1,0.0,0.19,0.06,Powerful Wrinkle Reducing Eye Cream,KIEHL'S SINCE 1851,Eye cream,3.9,1.0
64,9,0.05,0.0,0.12,0.03,Egg Cream Mask Firming,TOO COOL FOR SCHOOL,Face Mask,4.2,1.0
65,0,0.5,0.9,0.29,0.8,Plantscription™ Youth-Renewing Power Night Cream,ORIGINS,Moisturizer,4.4,1.0
65,1,0.46,0.86,0.23,0.74,Dermask Intra Jet Wrinkless Solution™,DR. JART+,Face Mask,3.9,1.0
65,2,0.42,0.83,0.16,0.68,Treatment Toner,AMOREPACIFIC,Moisturizer,4.4,0.989
65,3,0.37,0.77,0.09,0.64,Kakadu C™ Intensive Vitamin C Peel Pads with Ferulic Acid & Vitamin E,DERMADOCTOR,Treatment,4.8,1.0
65,4,0.27,0.71,0.06,0.59,Brightening Derm Revival Mask,SK-II,Face Mask,4.5,1.0
65,5,0.22,0.65,0.03,0.56,Time Release Acne Cleanser,MURAD,Cleanser,4.4,1.0
65,6,0.16,0.61,0.0,0.53,Rose Hibiscus Coconut Water Hydrating Face Mist,HERBIVORE,Moisturizer,4.1,0.968
65,7,0.1,0.57,0.0,0.5,Capture Totale Multi-Perfection Creme,DIOR,Moisturizer,4.4,0.907
65,8,0.04,0.51,0.0,0.43,Facial Radiance Pads,FIRST AID BEAUTY,Treatment,4.3,1.0
65,9,0.02,0.45,0.0,0.37,Balancing Moisturizer Broad Spectrum SPF 15 PA++,MURAD,Sun protect,3.7,0.809
66,0,0.65,0.31,0.44,0.58,Premier Cru Rich Cream,CAUDALIE,Moisturizer,4.5,1.0
66,1,0.59,0.26,0.37,0.52,Extra Rich Cleansing Milk,SHISEIDO,Cleanser,5.0,1.0
66,2,0.52,0.2,0.3,0.47,The True Cream Moisturizing Bomb,BELIF,Moisturizer,4.6,1.0
66,3,0.48,0.22,0.25,0.43,No Puffery™ Cooling Roll-On For Puffy Eyes,ORIGINS,Eye cream,3.4,0.616
66,4,0.43,0.18,0.26,0.4,Waterfall Glacier Water Cream,SATURDAY SKIN,Moisturizer,4.6,1.0
66,5,0.38,0.12,0.21,0.34,Face Mask - Grape - Anti-pollution,SEPHORA COLLECTION,Face Mask,5.0,1.0
66,6,0.34,0.02,0.13,0.28,High-Potency Night-a-Mins™ Resurfacing Cream with Fruit-Derived AHAs,ORIGINS,Moisturizer,4.3,1.0
66,7,0.28,0.0,0.1,0.23,Prismatic Luminizing Shield SPF 50,VOLITION BEAUTY,Sun protect,4.2,1.0
66,8,0.26,0.0,0.02,0.16,Wild Rose 15% Vitamin C Spotless Serum,KORRES,Treatment,3.9,1.0
66,9,0.21,0.0,0.0,0.14,My Daily Dose Custom-Blended Serum Set,SKIN INC SUPPLEMENT BAR,Treatment,4.3,0.825
67,0,0.83,0.26,0.82,0.48,Advanced Génifique Youth Activating Serum Duo,LANCÔME,Treatment,2.0,0.149
67,1,0.79,0.24,0.82,0.49,Vintage Single Extract Essence,AMOREPACIFIC,Moisturizer,4.5,0.833
67,2,0.74,0.19,0.75,0.41,Hydro-Dynamic® Ultimate Moisture For Eyes,MURAD,Eye cream,4.2,0.985
67,3,0.67,0.1,0.71,0.37,Waterfall Glacier Water Cream,SATURDAY SKIN,Moisturizer,4.6,1.0
67,4,0.63,0.03,0.64,0.32,Hydrating Toner,MURAD,Cleanser,4.4,0.618
67,5,0.59,0.0,0.6,0.29,GENIUS Ultimate Anti-Aging Cream,ALGENIST,Moisturizer,4.3,1.0
67,6,0.5,0.0,0.53,0.25,Cleansing Wipes - Cucumber - Anti-fatigue,SEPHORA COLLECTION,Cleanser,4.4,0.891
67,7,0.48,0.0,0.5,0.18,Face Mask - Pineapple - Pore Perfecting,SEPHORA COLLECTION,Face Mask,4.7,1.0
67,8,0.41,0.0,0.46,0.15,No Foundation Foundation Serum SPF 30,PERRICONE MD,Treatment,4.3,1.0
67,9,0.34,0.0,0.42,0.08,Evercalm™ Anti-Redness Serum,REN CLEAN SKINCARE,Treatment,3.8,0.986
68,0,0.97,0.8,0.37,0.79,Premier Cru Eye Cream,CAUDALIE,Eye cream,3.3,0.833
68,1,0.92,0.76,0.33,0.79,Gentle Cleansing Milk,CAUDALIE,Cleanser,4.1,0.931
68,2,0.85,0.7,0.31,0.75,Glycol Lactic Radiance Renewal Mask,REN CLEAN SKINCARE,Face Mask,4.4,1.0
68,3,0.81,0.68,0.25,0.69,Defense Refresh Setting Mist Broad Spectrum SPF 50,SUPERGOOP!,Sun protect,3.3,0.881
68,4,0.82,0.64,0.19,0.7,Daily Protection Broad Spectrum SPF 50 Sunscreen,EVE LOM,Sun protect,4.4,1.0
68,5,0.77,0.61,0.17,0.63,Water Drench Hyaluronic Cloud Serum,PETER THOMAS ROTH,Treatment,4.2,1.0
68,6,0.73,0.55,0.14,0.59,DayWear Eye Cooling Anti-Oxidant Moisture GelCreme,ESTÉE LAUDER,Eye cream,3.7,0.922
68,7,0.69,0.51,0.12,0.52,50+ SPF Sunscreen For Face Wrinkle Control Cream,CLARINS,Sun protect,4.1,0.892
68,8,0.65,0.46,0.09,0.45,Superberry Hydrate + Glow Oil,YOUTH TO THE PEOPLE,Moisturizer,4.8,1.0
68,9,0.61,0.41,0.02,0.41,Secret Sauce Clinically Advanced Miraculous Anti-Aging Moisturizer,IT COSMETICS,Moisturizer,3.8,1.0
69,0,0.03,0.88,0.56,0.92,Virgin Marula Luxury Facial Oil,DRUNK ELEPHANT,Moisturizer,4.4,1.0
69,1,0.0,0.86,0.5,0.86,Flower Fusion™ Lavender Soothing Sheet Mask,ORIGINS,Face Mask,4.3,1.0
69,2,0.0,0.8,0.44,0.8,Wrinkle Release Eye Cream with Peptides,SKIN LAUNDRY,Eye cream,3.8,0.872
69,3,0.0,0.77,0.39,0.8,Baggage Claim Rose Gold Eye Masks,WANDER BEAUTY,Eye cream,4.6,1.0
69,4,0.0,0.71,0.35,0.76,Irish Moor Mud Purifying Black Mask,PETER THOMAS ROTH,Face Mask,4.4,1.0
69,5,0.0,0.66,0.32,0.74,Tight & Bright Clay Multi-Mask,TARTE,Face Mask,4.1,1.0
69,6,0.0,0.59,0.32,0.66,Solid Cleansing Oil,ERBORIAN,Cleanser,4.4,1.0
69,7,0.0,0.55,0.26,0.63,Herbal-Infused Micellar Cleansing Water,KIEHL'S SINCE 1851,Cleanser,3.7,0.918
69,8,0.0,0.53,0.23,0.6,Advanced Génifique Yeux Light-Pearl™ Eye Illuminator Youth Activating Concentrate,LANCÔME,Eye cream,3.6,0.907
69,9,0.0,0.47,0.18,0.54,By All Greens™ Foaming Deep Cleansing Mask,ORIGINS,Face Mask,3.9,0.99
70,0,0.1,0.89,0.14,0.45,Sport Continuous Spray SPF 50 - Guava Mango,COOLA,Sun protect,4.1,1.0
70,1,0.06,0.84,0.1,0.39,Capture Youth Lift Sculptor Age-Delay Lifting Serum,DIOR,Treatment,5.0,0.977
70,2,0.03,0.79,0.05,0.3,Rosa Centifolia™ No.1 Purity Cleansing Balm,REN CLEAN SKINCARE,Cleanser,4.2,0.986
70,3,0.0,0.77,0.02,0.24,Squalane + Probiotic Gel Moisturizer,BIOSSANCE,Moisturizer,4.4,1.0
70,4,0.0,0.74,0.0,0.18,Protini™ Polypeptide Cream,DRUNK ELEPHANT,Moisturizer,4.4,1.0
70,5,0.0,0.69,0.0,0.1,Cold Plasma+ Eye,PERRICONE MD,Eye cream,4.0,1.0
70,6,0.0,0.67,0.0,0.05,White Lucent Luminizing Surge,SHISEIDO,Treatment,4.5,1.0
70,7,0.0,0.58,0.0,0.0,Midnight Secret Late Night Recovery Treatment,GUERLAIN,Moisturizer,4.2,1.0
70,8,0.0,0.54,0.0,0.0,Plantscription™ Anti-Aging Power Serum,ORIGINS,Treatment,3.9,0.987
70,9,0.0,0.5,0.0,0.0,Bright Biotic™ Dark Spot Minimizing Serum,DR. BRANDT SKINCARE,Treatment,4.3,1.0
71,0,0.95,0.03,0.37,0.44,DayWear Multi-Protection Anti-Oxidant Sheer Tint Release Moisturizer Broad Spectrum SPF 15 - Normal/ Combination Skin,ESTÉE LAUDER,Sun protect,4.6,0.845
